"record_id","site","state_territory","source","county_fips","counties_served","population_served","sample_id","sample_collect_date","sample_type","sample_matrix","sample_location","flow_rate","concentration_method","pasteurized","pcr_type","extraction_method","major_lab_method","inhibition_detect","inhibition_adjust","ntc_amplify","pcr_target","pcr_gene_target_agg","pcr_target_avg_conc","pcr_target_units","lod_sewage","pcr_target_detect","pcr_target_avg_conc_lin","pcr_target_flowpop_lin","pcr_target_mic_lin","hum_frac_target_mic","hum_frac_mic_conc","hum_frac_mic_unit","rec_eff_percent","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","date_updated"
"3b2b95694f01919d01fb9b8e709ec835",340,"ga","WastewaterSCAN","13121","Fulton","105,160","a8113dae8b16d75518f77de88dcf9aad","2023-05-04","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","212,473,444.37895","copies/g dry sludge","79.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"d87370cd233296a536a2af6725719c75",329,"ga","State_Territory","13067","Cobb","113,079","d53bef00233f57e4a8f512d8f4018217","2026-03-15","24-hr flow-weighted composite","raw wastewater","wwtp","10","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","870,368.50344","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"5cdf1efec372bf28042ca769a4b20d62",338,"ga","WastewaterSCAN","13121","Fulton","73,821","bfe6bd5748a9e36f0373423148bae6ca","2024-01-30","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","66,107.20303","copies/g dry sludge","1,100","yes","66,107.20303","","0.00028","pepper mild mottle virus","236,017,238.26901","copies/g dry sludge","110.7","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"af47a36a19b37c4fba1cd75991f6ea36",344,"ga","State_Territory","13175","Laurens","18,000","e664dc775ecfa071450c0fac43ff8afd","2024-11-26","grab","raw wastewater","wwtp","2.5","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,272","copies/l wastewater","5,200","no","2,600","1,366,950","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"af8a81b27884b01ea8590ccdccd3b94d",326,"ga","State_Territory","13057","Cherokee","20,000","ff2bee8781bed72402b7a02080cbc8af","2026-02-03","24-hr time-weighted composite","raw wastewater","wwtp","0.332","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,150.16284","copies/l wastewater","5,200","no","2,600","163,377.864","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"de76d08825dd6da078450ff086e7e331",353,"ga","State_Territory","13245","Richmond","200,000","8aa48738d440b879adeef9e83968039d","2025-11-20","24-hr time-weighted composite","post grit removal","wwtp","30.2","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,147.9035","copies/l wastewater","5,200","no","2,600","1,486,148.04","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"143357ee68fee6e35cca7eae45099fa0",336,"ga","WastewaterSCAN","13121","Fulton","84,486","c3bb7ec3efbdbbee26b77d584877689f","2025-04-16","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","212,876,496.44444","copies/g dry sludge","63.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"3d63d2da9bbadeaf376fea6e534d7b9f",338,"ga","WastewaterSCAN","13121","Fulton","73,821","5a1e4170791ed72b17a344f098a47b2c","2025-02-12","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","13,068.21229","copies/g dry sludge","1,100","yes","13,068.21229","","0.00005","pepper mild mottle virus","242,406,012.68347","copies/g dry sludge","65.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"1b11968c287dd1566fdf67819d519299",329,"ga","State_Territory","13067","Cobb","113,079","f9c4caa9af0aae0e0e69fd420f6969da","2025-08-17","24-hr flow-weighted composite","raw wastewater","wwtp","15","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,150.88771","copies/l wastewater","5,200","no","2,600","1,305,552.75515","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"2f8daa1e4bbeb18cadf193ba72627b11",339,"ga","WastewaterSCAN","13121","Fulton","294,660","e29f48bc75ad7d7859d77a3137bde0f5","2024-02-01","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","16,346.10038","copies/g dry sludge","1,100","yes","16,346.10038","","0.00005","pepper mild mottle virus","300,986,367.7037","copies/g dry sludge","38.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"d90203a86172fe9274e76b64cd84d708",337,"ga","WastewaterSCAN","13121","Fulton","189,593","b139920aaaba82ea61da1b2b138a5c4e","2025-03-19","24-hr time-weighted composite","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","57,891.91774","copies/g dry sludge","1,100","yes","57,891.91774","","0.0002","pepper mild mottle virus","285,538,736.91429","copies/g dry sludge","140.5","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"9c30d0e0b5d8e616fb614d441cc6bacb",326,"ga","WastewaterSCAN","13121","Fulton","12,818","31fba0a4ddf1f76fdbd13fb65f4da3e0","2024-12-25","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","131,987.89422","copies/g dry sludge","1,100","yes","131,987.89422","","0.00116","pepper mild mottle virus","114,084,467.17117","copies/g dry sludge","93.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"707b44027a06df9c89f07a714c402189",337,"ga","WastewaterSCAN","13121","Fulton","189,593","2d7fa0142db6358c9aec164c4cf05811","2025-09-09","24-hr time-weighted composite","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","309,151,398.26455","copies/g dry sludge","134.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a638287b44d656a49a201b820971ad6e",341,"ga","WastewaterSCAN","13121","Fulton","70,887","0da563ae78455e47f0b9bbd55f64beb2","2025-10-07","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00001","pepper mild mottle virus","83,826,682.00823","copies/g dry sludge","95.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"4fb1c976be9ed8808fd32605f91dc0ec",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","c08c7db8f3c2670fbfa9b9c339ddf1d2","2024-11-21","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","28,908.76765","copies/g dry sludge","1,100","yes","28,908.76765","","0.00009","pepper mild mottle virus","331,645,342.35897","copies/g dry sludge","65.5","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"c08f5376959b82395fe160543b2c2768",344,"ga","State_Territory","13175","Laurens","18,000","38a42b9016aa38c24dc39152c200d86b","2024-09-02","grab","raw wastewater","wwtp","0.5","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","273,390","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"e7a2c21e86d9be3dbf91b649c5a0972e",342,"ga","State_Territory","13135","Gwinnett","496,000","7aee3efb74b783fbeb040cc9207c08d2","2024-06-17","24-hr flow-weighted composite","raw wastewater","wwtp","37","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","734,184.43548","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"5da2c904e5dba75fdb592c2aa943e85e",336,"ga","WastewaterSCAN","13121","Fulton","84,486","e135580cc2057c1260d82697831ef5e3","2022-07-18","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","26,902.29683","copies/g dry sludge","1,100","yes","26,902.29683","","0.00002","pepper mild mottle virus","1,600,554,146.29283","copies/g dry sludge","82.8","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"e44a296aca87e889e017921a1bd2cbd9",340,"ga","WastewaterSCAN","13121","Fulton","105,160","ebc4562d86a61418b956ce71a6d328e0","2024-08-08","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","157,014,478.24027","copies/g dry sludge","104.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"754efc6180ca18880d11cab3dc914d8a",354,"ga","State_Territory","13283","Treutlen","3,100","41e2130d7bda799da6e35cc1d371450a","2024-08-22","24-hr time-weighted composite","raw wastewater","wwtp","0.505","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,603,300.06452","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"f05f7455de07afcb9dd356813abf6135",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","2f41997cd0bb3cb32b556b8d2bdadb31","2025-10-15","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","2,148.51926","copies/g dry sludge","1,100","yes","2,148.51926","","0.00001","pepper mild mottle virus","199,767,498.95692","copies/g dry sludge","178.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"bc4a7dca5690b95191812c0fd92af9af",342,"ga","State_Territory","13135","Gwinnett","496,000","b7b4a5a0f743713da3cf29a52f3ac625","2024-12-08","24-hr flow-weighted composite","raw wastewater","wwtp","37","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,392","copies/l wastewater","5,200","no","2,600","734,184.43548","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"8da28b0c811a65ea5b9f9af56a955fae",333,"ga","State_Territory","13097","Douglas","37,256","d2c0ae3c2a6fc0be38dc2afc051402e2","2024-01-08","24-hr flow-weighted composite","raw wastewater","wwtp","1.8","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","3,768","copies/l wastewater","5,200","no","2,600","475,511.91754","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"901acf42d9e894e47024ab62b760f4d5",337,"ga","WastewaterSCAN","13121","Fulton","189,593","9440f396b5f3e4c3aa782108457f9dc0","2026-02-18","24-hr time-weighted composite","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","42,079.83297","copies/g dry sludge","1,100","yes","42,079.83297","","0.00019","pepper mild mottle virus","216,112,524.27907","copies/g dry sludge","116.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"d44f71beb17cfcd94b2b0c70b6a05895",340,"ga","WastewaterSCAN","13121","Fulton","105,160","6809e291decd117f7c9e294882fedf36","2025-09-21","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","226,854,399.31624","copies/g dry sludge","169.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"9f275507505f757801a375b231e94b99",347,"ga","State_Territory","13217","Newton","32,000","605ae7810f831090b32c656bc6beec55","2025-06-09","24-hr time-weighted composite","raw wastewater","wwtp","1.858","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","571,453.4475","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"8ef01978c27c8729803bf3ecd8e2e9ba",326,"ga","WastewaterSCAN","13121","Fulton","12,818","ba453e93947051ca5d50acea894e236b","2024-04-17","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","153,264,192.68267","copies/g dry sludge","87.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"179fc4a98cabf973913d94c570bd8d32",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","892b728294a1bd0cd296811a0f79b8b4","2024-05-29","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","481,964,941.39733","copies/g dry sludge","75.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"899133cfc1dfbbaaa1a446ed003ece0b",347,"ga","State_Territory","13217","Newton","32,000","1502529aa27edda602c566b401e54aca","2024-09-19","24-hr time-weighted composite","raw wastewater","wwtp","1.952","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,320","copies/l wastewater","5,200","no","2,600","600,364.44","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"7c660718209db5aec01e92eb663e8e39",335,"ga","State_Territory","13117","Forsyth","44,000","649ac1ceebbb7a2362054a3cb8af8eb7","2025-06-02","24-hr flow-weighted composite","raw wastewater","wwtp","3.242","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","725,179.40182","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"38559c7dfc6cee8d8aa650b24397d4a6",326,"ga","WastewaterSCAN","13121","Fulton","12,818","a78e6879ed17fa86ca658b7b9552a260","2023-07-19","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","544,124,245.51413","copies/g dry sludge","89.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"6de3a484895836bf9c37dad96a7cc395",337,"ga","WastewaterSCAN","13121","Fulton","189,593","98c0510d1cafdf37e3b8c87ff5206234","2025-08-19","24-hr time-weighted composite","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","637,090,370.38431","copies/g dry sludge","81.5","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"f7a9fc7651fef570ce86374fe8e40667",340,"ga","WastewaterSCAN","13121","Fulton","105,160","4834e4a4915cf29f162338f87ec110a2","2024-01-25","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00001","pepper mild mottle virus","71,939,466.48358","copies/g dry sludge","102.8","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"d22089d01021cb339dff10b3f8b3c92c",336,"ga","WastewaterSCAN","13121","Fulton","84,486","f9d5364695f8dc1d40738713c0e188cf","2023-06-20","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","267,351,737.90476","copies/g dry sludge","146.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"9d234bfc2034af877dd57870b6520d65",326,"ga","WastewaterSCAN","13121","Fulton","12,818","3dfd244b1789cfbf989d8c789785306d","2022-09-21","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00002","pepper mild mottle virus","26,490,378.67457","copies/g dry sludge","29.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"9c28e5c48ead0faad6b9192e2da2aae5",330,"ga","State_Territory","13067","Cobb","304,020","2db83b9a9c5df9b03473c88223a0172e","2025-08-10","grab","raw wastewater","wwtp","28.95","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","937,198.40142","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"df762a33b36c1f327a83a75a41e8b07f",342,"ga","State_Territory","13135","Gwinnett","496,000","12688bdb309bff0ceb4aed950411e899","2026-01-05","24-hr flow-weighted composite","raw wastewater","wwtp","36","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","4,601.46647","copies/l wastewater","5,200","no","2,600","714,341.6129","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"2fe7b02bc793f6d07b5d32e3fa5224d9",353,"ga","State_Territory","13245","Richmond","200,000","afd1111a2bc16d78b6f45137794d7124","2024-12-12","24-hr time-weighted composite","post grit removal","wwtp","41.86","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,296","copies/l wastewater","5,200","no","2,600","2,059,938.972","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"e22a7e6b15043c306350eb059a9c8fb6",341,"ga","WastewaterSCAN","13121","Fulton","70,887","db6cffcdeb4b0a93e3bad66a5913631e","2025-04-20","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","162,572,896.7044","copies/g dry sludge","83.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"16be95c18e15a6700b4d9723b92de861",341,"ga","WastewaterSCAN","13121","Fulton","70,887","8e9515d311593a75afdf40b5c6ad998d","2023-04-16","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","1,345,074,435.69778","copies/g dry sludge","103.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"d1123740d79e0ab317af7fbf98848292",354,"ga","State_Territory","13283","Treutlen","3,100","c1f1ddbeabeccc3bbc730d72681af5e5","2024-07-25","24-hr time-weighted composite","raw wastewater","wwtp","0.652","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","2,070,003.25161","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"398975e358fa4b01a523efba1d2c0a4f",340,"ga","WastewaterSCAN","13121","Fulton","105,160","3aefdfe88724eb35d8cf2f76890063cd","2026-03-01","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","38,725.72587","copies/g dry sludge","1,100","yes","38,725.72587","","0.00011","pepper mild mottle virus","338,589,913.52381","copies/g dry sludge","113.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"ddfe2b86876ba2d829a94523bc51525f",336,"ga","WastewaterSCAN","13121","Fulton","84,486","2dd28f30364869f433e8fe814dbb101a","2022-06-30","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00001","pepper mild mottle virus","107,459,886.58034","copies/g dry sludge","176","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"83b5a997434fef6c4e5d2e1feebe99d7",341,"ga","WastewaterSCAN","13121","Fulton","70,887","bc97c520ab66bdac52d41b40fd86e01f","2025-03-11","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","5,596.07943","copies/g dry sludge","1,100","yes","5,596.07943","","0.00003","pepper mild mottle virus","222,571,791.00885","copies/g dry sludge","207.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"7175a35fc54b5b8a3736edf0f19cefaa",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","7da4c1fe64cadd78bc21039567b71483","2022-12-14","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","11,226.46874","copies/g dry sludge","1,100","yes","11,226.46874","","0.00004","pepper mild mottle virus","300,907,445.57911","copies/g dry sludge","187.5","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"4c32541774cfd6a76579c2dbae4d56cb",342,"ga","State_Territory","13135","Gwinnett","496,000","3ba01b279fa72067291eb4e83cf22dca","2025-08-17","24-hr flow-weighted composite","raw wastewater","wwtp","43","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","853,241.37097","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"d5811eb0609cb441df4c2e8e30a94deb",334,"ga","State_Territory","13115","Floyd","38,111","1bc3c6dfefec272e9e705771ce758b25","2025-02-20","24-hr time-weighted composite","raw wastewater","wwtp","20","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","2,499.12626","copies/l wastewater","5,200","no","2,600","5,164,934.00855","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"aa8f5dbb526a80aada618ed8d599fb55",328,"ga","State_Territory","13063","Clayton","124,000","f63a405604fb8f7221c33b304951f3a1","2025-09-15","24-hr flow-weighted composite","raw wastewater","wwtp","15","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",5,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,190,569.35484","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"9332f6ffa8f1bcae7744d2e569b7573a",339,"ga","WastewaterSCAN","13121","Fulton","294,660","b0c483d635549df09046e12da23dbbb4","2025-02-25","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","8,187.26458","copies/g dry sludge","1,100","yes","8,187.26458","","0.00002","pepper mild mottle virus","342,315,089.9942","copies/g dry sludge","104.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"85d45866532c9bb3fc83ba7b7e77553d",341,"ga","WastewaterSCAN","13121","Fulton","70,887","5caf47902b1b0c014a465630d67fddaf","2024-09-12","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00001","pepper mild mottle virus","78,283,685.33333","copies/g dry sludge","196.8","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"d39b8f9a04cf2baa4e10bd5ffefa444b",333,"ga","State_Territory","13097","Douglas","37,256","b58c30e635c502b795475af2d37627b8","2024-06-04","24-hr flow-weighted composite","raw wastewater","wwtp","2.5","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","660,433.21881","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"e4547dca726aa9506405ae7868826af5",335,"ga","State_Territory","13117","Forsyth","44,000","774899d71ef131e2aebbcb5deb0d5dd3","2025-12-08","24-hr flow-weighted composite","raw wastewater","wwtp","3.644","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,149.43888","copies/l wastewater","5,200","no","2,600","815,099.85818","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"c928f47046a5df51281cc8225cc64c87",328,"ga","State_Territory","13063","Clayton","124,000","4c7367b3d47402f0c85b6474518809c7","2025-06-08","24-hr flow-weighted composite","raw wastewater","wwtp","17","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,349,311.93548","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
